state,rptdate,total,measure_type,measure,measure_n,measure_ina,measure_total,measure_total_not_ina,measure_pct,measure_pct_ina,state_name,claim_type,year,year_month,month,month_labs,date_school_closures,date_restaurant_closures,date_stay_in_place,notes_closures,date_min_covid,covid_color,monthly_weekly_ind,count_weeks,state_filter
NM,2020-03-07,9539,occ,production,733,0,9539,9539,0.07684243631407904,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,Before shutdowns,weekly,2,keep
NM,2020-03-14,9356,occ,production,714,0,9356,9356,0.07631466438648996,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,Before shutdowns,weekly,2,keep
NM,2020-03-21,9627,occ,production,710,0,9627,9627,0.07375090890204633,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
NM,2020-03-28,22498,occ,production,1153,0,22498,22498,0.05124899991110321,0,New Mexico,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
NM,2020-04-04,39232,occ,production,2079,0,39232,39232,0.05299245513866232,0,New Mexico,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
NM,2020-04-11,56641,occ,production,3023,0,56641,56641,0.053371232852527324,0,New Mexico,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-23,2020-03-23,"March 12, 2020: The Governor announced that all New Mexico public schools will close for three weeks beginning March 16th.   March 23, 2020: The New Mexico Department of Health announced a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.",2020-03-16,After shutdowns,weekly,4,keep
ND,2020-03-07,517,occ,production,43,3,517,514,0.08365758754863813,0.005802707930367505,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,Before shutdowns,weekly,2,keep
ND,2020-03-14,521,occ,production,49,3,521,518,0.0945945945945946,0.005758157389635317,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,Before shutdowns,weekly,2,keep
ND,2020-03-21,5976,occ,production,236,5,5976,5971,0.03952436777759169,8.366800535475234e-4,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
ND,2020-03-28,12591,occ,production,815,3,12591,12588,0.06474420082618366,2.382654276864427e-4,North Dakota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
ND,2020-04-04,16167,occ,production,1988,20,16167,16147,0.12311884560599493,0.0012370878950949465,North Dakota,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
ND,2020-04-11,10504,occ,production,2249,33,10504,10471,0.2147836882819215,0.0031416603198781414,North Dakota,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-19,2020-03-27,"March 15, 2020-The Governor ordered all K-12 schools to close from March 16-March 20 to slow the spread of COVID-19; March 19, 2020: The Governor signed an executive order directing bars and restaurants to close to on-site patrons; March 27, 2020: The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.",2020-03-15,After shutdowns,weekly,4,keep
OR,2020-03-07,3896,occ,production,398,211,3896,3685,0.10800542740841249,0.05415811088295688,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,Before shutdowns,weekly,1,keep
OR,2020-03-14,4023,occ,production,304,323,4023,3700,0.08216216216216216,0.08028834203330848,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
OR,2020-03-21,21311,occ,production,839,3261,21311,18050,0.046481994459833795,0.15301956735957956,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
OR,2020-03-28,45816,occ,production,2694,5254,45816,40562,0.06641684335091957,0.1146760956870962,Oregon,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
OR,2020-04-04,54558,occ,production,3469,6620,54558,47938,0.07236430389252785,0.12133875875215368,Oregon,Initial,2020,Apr 2020,4,Apr,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
OR,2020-04-11,47764,occ,production,3624,4045,47764,43719,0.08289302134083579,0.08468721212628758,Oregon,Initial,2020,Apr 2020,4,Apr,2020-03-12,2020-03-17,2020-03-23,"March 12, 2020: Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st. March 16, 2020: The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19. (Effective March 17). March 23, 2020: The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed.",2020-03-12,After shutdowns,weekly,5,keep
OH,2020-03-31,591723,occ,production,0,0,0,0,0,NaN,Ohio,Initial,2020,Mar 2020,3,Mar,2020-03-12,2020-03-15,2020-03-22,"March 12, 2020: Governor DeWine announced that all schools will be closed for three weeks beginning on Monday, March 16; March 15, 2020: The Governor ordered all Ohio bars and restaurants to close, with only take-out and delivery options available; March 22, 2020: The Ohio Department of Health issued a “Stay at Home” order which directs citizens of Ohio to stay at home or place of residence, ceases all non-essential business and operations, prohibits public and private gatherings, and prohibits some travel, among other things.",2020-03-12,After shutdowns,monthly,1,remove
OK,2020-03-31,118796,occ,production,0,0,0,0,0,NaN,Oklahoma,Initial,2020,Mar 2020,3,Mar,2020-03-25,2020-03-24,2020-03-24,"March 24, 2020: The Governor announced amendments to Executive Order 2020-07 providing for the following measures: Issues a statewide “Safer at Home” order for adults over the age of 65 and vulnerable individuals with serious underlying medical conditions; Limits gatherings to no more than 10 people; Prohibits visitation to nursing homes and long-term care facilities; Postpones all elective surgeries, minor medical procedures and non-emergency dental procedures until April 7; Requires restaurants to provide take-out and delivery options only and close all bars in Oklahoma counties; and, Closes all businesses not identified as being within a critical infrastructure sector through April 15. From news clips, AP March 25: The Oklahoma State Board of Education voted Wednesday to close public schools statewide for the remainder of the school year and to turn to distance learning in an effort to limit the spread of the coronavirus, which has now infected 164 Oklahomans.",2020-03-24,After shutdowns,monthly,1,remove
AL,2020-03-14,1892,occ,production,0,0,0,0,0,NaN,Alabama,Initial,2020,Mar 2020,3,Mar,2020-03-14,2020-03-17,2020-04-03,"March 14, 2020: Governor Ivey closed all Alabama public schools beginning close of business Wednesday, March 18 for two and a half weeks due to the coronavirus outbreak. March 17, 2020: The Alabama Department of Public Health issued updated guidelines stating any restaurant, bar, or brewery shall not permit on-premises consumption of food or drink for one week. April 3, 2020: The Governor issued a Stay-at-Home order statewide. The order will be effective beginning Saturday, April 4, at 5:00 p.m. and will expire Thursday, April 30, 2020 at 5:00 p.m.",2020-03-14,After shutdowns,weekly,5,keep
AL,2020-03-21,10016,occ,production,0,0,0,0,0,NaN,Alabama,Initial,2020,Mar 2020,3,Mar,2020-03-14,2020-03-17,2020-04-03,"March 14, 2020: Governor Ivey closed all Alabama public schools beginning close of business Wednesday, March 18 for two and a half weeks due to the coronavirus outbreak. March 17, 2020: The Alabama Department of Public Health issued updated guidelines stating any restaurant, bar, or brewery shall not permit on-premises consumption of food or drink for one week. April 3, 2020: The Governor issued a Stay-at-Home order statewide. The order will be effective beginning Saturday, April 4, at 5:00 p.m. and will expire Thursday, April 30, 2020 at 5:00 p.m.",2020-03-14,After shutdowns,weekly,5,keep
AL,2020-03-28,81316,occ,production,0,0,0,0,0,NaN,Alabama,Initial,2020,Mar 2020,3,Mar,2020-03-14,2020-03-17,2020-04-03,"March 14, 2020: Governor Ivey closed all Alabama public schools beginning close of business Wednesday, March 18 for two and a half weeks due to the coronavirus outbreak. March 17, 2020: The Alabama Department of Public Health issued updated guidelines stating any restaurant, bar, or brewery shall not permit on-premises consumption of food or drink for one week. April 3, 2020: The Governor issued a Stay-at-Home order statewide. The order will be effective beginning Saturday, April 4, at 5:00 p.m. and will expire Thursday, April 30, 2020 at 5:00 p.m.",2020-03-14,After shutdowns,weekly,5,keep
AL,2020-04-04,108153,occ,production,0,0,0,0,0,NaN,Alabama,Initial,2020,Apr 2020,4,Apr,2020-03-14,2020-03-17,2020-04-03,"March 14, 2020: Governor Ivey closed all Alabama public schools beginning close of business Wednesday, March 18 for two and a half weeks due to the coronavirus outbreak. March 17, 2020: The Alabama Department of Public Health issued updated guidelines stating any restaurant, bar, or brewery shall not permit on-premises consumption of food or drink for one week. April 3, 2020: The Governor issued a Stay-at-Home order statewide. The order will be effective beginning Saturday, April 4, at 5:00 p.m. and will expire Thursday, April 30, 2020 at 5:00 p.m.",2020-03-14,After shutdowns,weekly,5,keep
AL,2020-04-11,78658,occ,production,0,0,0,0,0,NaN,Alabama,Initial,2020,Apr 2020,4,Apr,2020-03-14,2020-03-17,2020-04-03,"March 14, 2020: Governor Ivey closed all Alabama public schools beginning close of business Wednesday, March 18 for two and a half weeks due to the coronavirus outbreak. March 17, 2020: The Alabama Department of Public Health issued updated guidelines stating any restaurant, bar, or brewery shall not permit on-premises consumption of food or drink for one week. April 3, 2020: The Governor issued a Stay-at-Home order statewide. The order will be effective beginning Saturday, April 4, at 5:00 p.m. and will expire Thursday, April 30, 2020 at 5:00 p.m.",2020-03-14,After shutdowns,weekly,5,keep
AK,2020-03-14,3535,occ,production,0,0,0,0,0,NaN,Alaska,Initial,2020,Mar 2020,3,Mar,2020-03-13,2020-03-17,2020-03-27,"KTTU: Between March 16-30 there will be non-student contact days in which students will not be attending school and all after school activities will be suspended. March 17, 2020: The Governor announced a ban on all bars, breweries, restaurants, food and beverage kiosks or trucks, and other establishments serving food or beverages for public dine-in service. March 26, 2020, The Governor issued the following health mandates: Health Mandate 011: Social Distancing, Ordering individuals to practice social distancing, closure of non-essential businesses, and employers to take reasonable precautions.",2020-03-13,After shutdowns,weekly,1,remove
UT,2020-03-07,1015,occ,production,0,0,0,0,0,NaN,Utah,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-18,2020-03-27,"March 16, 2020: The Governor announced that Utah’s public schools will implement a two-week dismissal, or “soft closure,” starting Monday, March 16. The dismissal is designed to help implement social distancing and slow the spread of novel coronavirus in our communities. March 17, 2020: The Utah Department of Health ordered all restaurants and bars to close dining rooms, effective March 18. March 27, 2020: The Governor issued a “Stay Safe, Stay Home” Directive to provide further guidance to individuals and businesses regarding hygiene, gatherings, travel, and outdoor recreation.",2020-03-16,Before shutdowns,weekly,2,keep
UT,2020-03-14,1305,occ,production,0,0,0,0,0,NaN,Utah,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-18,2020-03-27,"March 16, 2020: The Governor announced that Utah’s public schools will implement a two-week dismissal, or “soft closure,” starting Monday, March 16. The dismissal is designed to help implement social distancing and slow the spread of novel coronavirus in our communities. March 17, 2020: The Utah Department of Health ordered all restaurants and bars to close dining rooms, effective March 18. March 27, 2020: The Governor issued a “Stay Safe, Stay Home” Directive to provide further guidance to individuals and businesses regarding hygiene, gatherings, travel, and outdoor recreation.",2020-03-16,Before shutdowns,weekly,2,keep
UT,2020-03-21,19690,occ,production,0,0,0,0,0,NaN,Utah,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-18,2020-03-27,"March 16, 2020: The Governor announced that Utah’s public schools will implement a two-week dismissal, or “soft closure,” starting Monday, March 16. The dismissal is designed to help implement social distancing and slow the spread of novel coronavirus in our communities. March 17, 2020: The Utah Department of Health ordered all restaurants and bars to close dining rooms, effective March 18. March 27, 2020: The Governor issued a “Stay Safe, Stay Home” Directive to provide further guidance to individuals and businesses regarding hygiene, gatherings, travel, and outdoor recreation.",2020-03-16,After shutdowns,weekly,3,keep
UT,2020-03-28,28531,occ,production,0,0,0,0,0,NaN,Utah,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-18,2020-03-27,"March 16, 2020: The Governor announced that Utah’s public schools will implement a two-week dismissal, or “soft closure,” starting Monday, March 16. The dismissal is designed to help implement social distancing and slow the spread of novel coronavirus in our communities. March 17, 2020: The Utah Department of Health ordered all restaurants and bars to close dining rooms, effective March 18. March 27, 2020: The Governor issued a “Stay Safe, Stay Home” Directive to provide further guidance to individuals and businesses regarding hygiene, gatherings, travel, and outdoor recreation.",2020-03-16,After shutdowns,weekly,3,keep
UT,2020-04-04,33040,occ,production,0,0,0,0,0,NaN,Utah,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-18,2020-03-27,"March 16, 2020: The Governor announced that Utah’s public schools will implement a two-week dismissal, or “soft closure,” starting Monday, March 16. The dismissal is designed to help implement social distancing and slow the spread of novel coronavirus in our communities. March 17, 2020: The Utah Department of Health ordered all restaurants and bars to close dining rooms, effective March 18. March 27, 2020: The Governor issued a “Stay Safe, Stay Home” Directive to provide further guidance to individuals and businesses regarding hygiene, gatherings, travel, and outdoor recreation.",2020-03-16,After shutdowns,weekly,3,keep
NY,2020-03-21,80753,occ,production,0,0,0,0,0,NaN,New York,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-18,2020-03-20,"March 16, 2020: The Governor issued an executive order directing all New York schools to close from March 19: April 1. March 18, 2020: The Governors of Connecticut, New York and New Jersey announced that the Governor of Pennsylvania is joining their coalition to implement a regional approach to combatting COVID-19. The Governors expanded their previous orders to include: Limiting crowd capacity for social and recreational gatherings to 50 people; Closing restaurants and bars for on premise service and move to take-out and delivery services only; and Temporary closing of movie theaters, gyms, and casinos. March 20, 2020: The Governor issued guidance on essential services under the New York State on PAUSE executive order, a ten-point policy to assured uniform safety for everyone signed on Friday, March 20 (effective March 22)",2020-03-16,After shutdowns,weekly,4,keep
NY,2020-03-28,369025,occ,production,17268,77611,374700,297089,0.05812399651282949,0.2071283693621564,New York,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-18,2020-03-20,"March 16, 2020: The Governor issued an executive order directing all New York schools to close from March 19: April 1. March 18, 2020: The Governors of Connecticut, New York and New Jersey announced that the Governor of Pennsylvania is joining their coalition to implement a regional approach to combatting COVID-19. The Governors expanded their previous orders to include: Limiting crowd capacity for social and recreational gatherings to 50 people; Closing restaurants and bars for on premise service and move to take-out and delivery services only; and Temporary closing of movie theaters, gyms, and casinos. March 20, 2020: The Governor issued guidance on essential services under the New York State on PAUSE executive order, a ten-point policy to assured uniform safety for everyone signed on Friday, March 20 (effective March 22)",2020-03-16,After shutdowns,weekly,4,keep
NY,2020-04-04,347573,occ,production,14209,59814,351478,291664,0.04871701684129683,0.17017850334871598,New York,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-18,2020-03-20,"March 16, 2020: The Governor issued an executive order directing all New York schools to close from March 19: April 1. March 18, 2020: The Governors of Connecticut, New York and New Jersey announced that the Governor of Pennsylvania is joining their coalition to implement a regional approach to combatting COVID-19. The Governors expanded their previous orders to include: Limiting crowd capacity for social and recreational gatherings to 50 people; Closing restaurants and bars for on premise service and move to take-out and delivery services only; and Temporary closing of movie theaters, gyms, and casinos. March 20, 2020: The Governor issued guidance on essential services under the New York State on PAUSE executive order, a ten-point policy to assured uniform safety for everyone signed on Friday, March 20 (effective March 22)",2020-03-16,After shutdowns,weekly,4,keep
NY,2020-04-11,399015,occ,production,16615,55941,399015,343074,0.048429784827763105,0.14019773692718318,New York,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-18,2020-03-20,"March 16, 2020: The Governor issued an executive order directing all New York schools to close from March 19: April 1. March 18, 2020: The Governors of Connecticut, New York and New Jersey announced that the Governor of Pennsylvania is joining their coalition to implement a regional approach to combatting COVID-19. The Governors expanded their previous orders to include: Limiting crowd capacity for social and recreational gatherings to 50 people; Closing restaurants and bars for on premise service and move to take-out and delivery services only; and Temporary closing of movie theaters, gyms, and casinos. March 20, 2020: The Governor issued guidance on essential services under the New York State on PAUSE executive order, a ten-point policy to assured uniform safety for everyone signed on Friday, March 20 (effective March 22)",2020-03-16,After shutdowns,weekly,4,keep
VA,2020-03-21,44595,occ,production,0,0,0,0,0,NaN,Virginia,Initial,2020,Mar 2020,3,Mar,2020-03-13,2020-03-17,2020-03-30,"March 13, 2020: The Governor ordered all K-12 schools in Virginia to close for a minimum of two weeks. March 17, 2020: The Governor and the Health Commissioner issued a Public Health Emergency Order to enforce a prohibition on more than 10 patrons in restaurants, fitness centers, and theaters. March 30, 2020: The Governor issued a “Stay at Home” executive order, effective until June 10. Violation of the order will be considered a Class 1 misdemeanor.",2020-03-13,After shutdowns,weekly,4,keep
VA,2020-03-28,108862,occ,production,0,0,0,0,0,NaN,Virginia,Initial,2020,Mar 2020,3,Mar,2020-03-13,2020-03-17,2020-03-30,"March 13, 2020: The Governor ordered all K-12 schools in Virginia to close for a minimum of two weeks. March 17, 2020: The Governor and the Health Commissioner issued a Public Health Emergency Order to enforce a prohibition on more than 10 patrons in restaurants, fitness centers, and theaters. March 30, 2020: The Governor issued a “Stay at Home” executive order, effective until June 10. Violation of the order will be considered a Class 1 misdemeanor.",2020-03-13,After shutdowns,weekly,4,keep
VA,2020-04-04,144685,occ,production,0,0,0,0,0,NaN,Virginia,Initial,2020,Apr 2020,4,Apr,2020-03-13,2020-03-17,2020-03-30,"March 13, 2020: The Governor ordered all K-12 schools in Virginia to close for a minimum of two weeks. March 17, 2020: The Governor and the Health Commissioner issued a Public Health Emergency Order to enforce a prohibition on more than 10 patrons in restaurants, fitness centers, and theaters. March 30, 2020: The Governor issued a “Stay at Home” executive order, effective until June 10. Violation of the order will be considered a Class 1 misdemeanor.",2020-03-13,After shutdowns,weekly,4,keep
VA,2020-04-11,102797,occ,production,0,0,0,0,0,NaN,Virginia,Initial,2020,Apr 2020,4,Apr,2020-03-13,2020-03-17,2020-03-30,"March 13, 2020: The Governor ordered all K-12 schools in Virginia to close for a minimum of two weeks. March 17, 2020: The Governor and the Health Commissioner issued a Public Health Emergency Order to enforce a prohibition on more than 10 patrons in restaurants, fitness centers, and theaters. March 30, 2020: The Governor issued a “Stay at Home” executive order, effective until June 10. Violation of the order will be considered a Class 1 misdemeanor.",2020-03-13,After shutdowns,weekly,4,keep
MT,2020-03-07,829,occ,production,0,0,0,0,0,NaN,Montana,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-20,2020-03-26,"March 15, 2020: The Governor issued guidance closing all public elementary and secondary education schools, limiting mass gatherings of more than 50 people and suspending visitors from all nursing homes. March 20, 2020: The Governor announced measures to close dine-in food services, alcoholic beverage businesses, health clubs, and other facilities across the state. March 26, 2020: The Governor issued a directive requiring Montanans to stay home and temporarily closes all nonessential businesses and operations.",2020-03-15,Before shutdowns,weekly,2,keep
MT,2020-03-14,922,occ,production,0,0,0,0,0,NaN,Montana,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-20,2020-03-26,"March 15, 2020: The Governor issued guidance closing all public elementary and secondary education schools, limiting mass gatherings of more than 50 people and suspending visitors from all nursing homes. March 20, 2020: The Governor announced measures to close dine-in food services, alcoholic beverage businesses, health clubs, and other facilities across the state. March 26, 2020: The Governor issued a directive requiring Montanans to stay home and temporarily closes all nonessential businesses and operations.",2020-03-15,Before shutdowns,weekly,2,keep
MT,2020-03-21,16909,occ,production,0,0,0,0,0,NaN,Montana,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-20,2020-03-26,"March 15, 2020: The Governor issued guidance closing all public elementary and secondary education schools, limiting mass gatherings of more than 50 people and suspending visitors from all nursing homes. March 20, 2020: The Governor announced measures to close dine-in food services, alcoholic beverage businesses, health clubs, and other facilities across the state. March 26, 2020: The Governor issued a directive requiring Montanans to stay home and temporarily closes all nonessential businesses and operations.",2020-03-15,After shutdowns,weekly,3,keep
MT,2020-03-28,24067,occ,production,0,0,0,0,0,NaN,Montana,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-20,2020-03-26,"March 15, 2020: The Governor issued guidance closing all public elementary and secondary education schools, limiting mass gatherings of more than 50 people and suspending visitors from all nursing homes. March 20, 2020: The Governor announced measures to close dine-in food services, alcoholic beverage businesses, health clubs, and other facilities across the state. March 26, 2020: The Governor issued a directive requiring Montanans to stay home and temporarily closes all nonessential businesses and operations.",2020-03-15,After shutdowns,weekly,3,keep
MT,2020-04-04,26457,occ,production,0,0,0,0,0,NaN,Montana,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-20,2020-03-26,"March 15, 2020: The Governor issued guidance closing all public elementary and secondary education schools, limiting mass gatherings of more than 50 people and suspending visitors from all nursing homes. March 20, 2020: The Governor announced measures to close dine-in food services, alcoholic beverage businesses, health clubs, and other facilities across the state. March 26, 2020: The Governor issued a directive requiring Montanans to stay home and temporarily closes all nonessential businesses and operations.",2020-03-15,After shutdowns,weekly,3,keep
NJ,2020-03-21,103466,occ,production,0,0,0,0,0,NaN,New Jersey,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-16,2020-03-21,"March 16, 2020: The Governor issued closures across the state of restaurants, bars, gyms, and movie theaters, and is limiting restaurants to only delivery and takeout. The Governor also issued a statewide curfew from 8 p.m. to 5 a.m. The Governor signed an executive order closing all schools in the state (for an unspecified period of time). March 21, 2020: The Governor signed Executive Order No. 107, directing all residents to stay at home until further notice.",2020-03-16,After shutdowns,weekly,4,keep
NJ,2020-04-04,150428,occ,production,0,0,0,0,0,NaN,New Jersey,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-16,2020-03-21,"March 16, 2020: The Governor issued closures across the state of restaurants, bars, gyms, and movie theaters, and is limiting restaurants to only delivery and takeout. The Governor also issued a statewide curfew from 8 p.m. to 5 a.m. The Governor signed an executive order closing all schools in the state (for an unspecified period of time). March 21, 2020: The Governor signed Executive Order No. 107, directing all residents to stay at home until further notice.",2020-03-16,After shutdowns,weekly,4,keep
WY,2020-03-07,2576,occ,production,0,0,0,0,0,NaN,Wyoming,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-19,2020-03-25,"March 15, 2020, The Governor recommended that all schools remain closed until April 3. The recommendation must go to local superintendents and school boards who have final authority on the issue. March 19, 2020: The Wyoming Department of Health issued a public health order implementing emergency measures to close, restaurants, bars, theaters, gymnasiums, child care facilities, K-12 schools, colleges, universities, and trade schools, with certain exceptions. March 24, 2020: The Governor and State Health Officer ordered the state-wide closure of non-essential personal services, including salons; barber shops; cosmetology, electrology, and aesthetic services; massage parlors; and tattoo, piercing, and body art shops. The order will remain in effect until April 3. March 25, 2020: The Governor asked citizens to stay home when possible and limit travel to only essential trips.",2020-03-15,Before shutdowns,weekly,2,keep
